file_id,n_characters,n_syllables,n_tokens,n_polysyllabic_tokens,n_long_tokens,n_types,n_sentences,avg_characters_per_word,std_characters_per_word,avg_syllables_per_word,std_syllables_per_word,ratio_long_words,avg_words_per_sentence,std_words_per_sentence,word_length_distribution
5589,299,0,59,0,46,47,3,3.98305,2.06357,0,0.0,0.77966,19.66667,18.44813,"{'2_character_tokens': 0.25424, '3_character_tokens': 0.18644, '5_character_tokens': 0.15254, '4_character_tokens': 0.13559, '6_character_tokens': 0.08475, '7_character_tokens': 0.08475, '1_character_tokens': 0.05085, '9_character_tokens': 0.05085}"
5590,1723,0,334,0,274,170,18,4.06287,2.09223,0,0.0,0.82036,18.55556,13.47426,"{'4_character_tokens': 0.2515, '3_character_tokens': 0.2485, '2_character_tokens': 0.14671, '5_character_tokens': 0.11377, '1_character_tokens': 0.05988, '7_character_tokens': 0.05689, '6_character_tokens': 0.03892, '8_character_tokens': 0.02994, '9_character_tokens': 0.02994, '10_character_tokens': 0.01796, '11_character_tokens': 0.00299, '12_character_tokens': 0.00299}"
5591,1842,0,373,0,305,206,30,3.7748,2.08881,0,0.0,0.81769,12.43333,8.30738,"{'2_character_tokens': 0.21448, '3_character_tokens': 0.18231, '4_character_tokens': 0.17962, '5_character_tokens': 0.13137, '1_character_tokens': 0.10992, '6_character_tokens': 0.07239, '7_character_tokens': 0.05094, '8_character_tokens': 0.02681, '9_character_tokens': 0.02413, '10_character_tokens': 0.00536, '14_character_tokens': 0.00268}"
5592,1194,0,231,0,186,156,14,4.05195,2.14007,0,0.0,0.80519,16.5,12.25844,"{'4_character_tokens': 0.25108, '3_character_tokens': 0.19481, '2_character_tokens': 0.18182, '5_character_tokens': 0.11688, '7_character_tokens': 0.06926, '6_character_tokens': 0.06061, '1_character_tokens': 0.06061, '8_character_tokens': 0.03896, '9_character_tokens': 0.00866, '11_character_tokens': 0.00433, '12_character_tokens': 0.00433, '14_character_tokens': 0.00433, '13_character_tokens': 0.00433}"
5593,183,0,36,0,29,29,2,4.0,2.32993,0,0.0,0.80556,18.0,4.24264,"{'2_character_tokens': 0.25, '3_character_tokens': 0.22222, '4_character_tokens': 0.19444, '9_character_tokens': 0.08333, '5_character_tokens': 0.08333, '1_character_tokens': 0.05556, '7_character_tokens': 0.05556, '8_character_tokens': 0.05556}"
5594,1815,0,361,0,287,186,24,3.88366,2.18652,0,0.0,0.79501,15.04167,6.7404,"{'3_character_tokens': 0.24931, '2_character_tokens': 0.21884, '4_character_tokens': 0.16066, '5_character_tokens': 0.09141, '7_character_tokens': 0.08587, '1_character_tokens': 0.07479, '6_character_tokens': 0.0554, '8_character_tokens': 0.02493, '9_character_tokens': 0.01662, '10_character_tokens': 0.01108, '11_character_tokens': 0.00831, '14_character_tokens': 0.00277}"
5595,816,0,167,0,136,113,12,3.71856,2.11103,0,0.0,0.81437,13.91667,7.64506,"{'2_character_tokens': 0.26347, '3_character_tokens': 0.20958, '4_character_tokens': 0.17964, '5_character_tokens': 0.08383, '1_character_tokens': 0.07784, '6_character_tokens': 0.07186, '7_character_tokens': 0.05389, '8_character_tokens': 0.04192, '13_character_tokens': 0.00599, '12_character_tokens': 0.00599, '9_character_tokens': 0.00599}"
5596,1541,0,290,0,224,158,10,4.14138,2.14299,0,0.0,0.77241,29.0,18.06777,"{'2_character_tokens': 0.2, '4_character_tokens': 0.2, '3_character_tokens': 0.2, '5_character_tokens': 0.12069, '6_character_tokens': 0.07241, '7_character_tokens': 0.05862, '1_character_tokens': 0.05172, '9_character_tokens': 0.04138, '8_character_tokens': 0.04138, '10_character_tokens': 0.01379}"
5597,304,0,56,0,47,44,1,3.82143,2.16675,0,0.0,0.83929,56.0,0.0,"{'3_character_tokens': 0.26786, '4_character_tokens': 0.19643, '2_character_tokens': 0.17857, '5_character_tokens': 0.10714, '1_character_tokens': 0.08929, '6_character_tokens': 0.05357, '9_character_tokens': 0.05357, '7_character_tokens': 0.03571, '11_character_tokens': 0.01786}"
5598,1543,0,273,0,209,168,18,4.41392,2.24118,0,0.0,0.76557,15.16667,9.17958,"{'4_character_tokens': 0.24542, '3_character_tokens': 0.18315, '5_character_tokens': 0.15385, '2_character_tokens': 0.13919, '6_character_tokens': 0.07692, '7_character_tokens': 0.05861, '1_character_tokens': 0.04396, '8_character_tokens': 0.04396, '10_character_tokens': 0.02198, '9_character_tokens': 0.01832, '11_character_tokens': 0.00733, '13_character_tokens': 0.00366, '15_character_tokens': 0.00366}"
5599,262,0,39,0,27,39,4,4.71795,3.40239,0,0.0,0.69231,9.75,10.24288,"{'1_character_tokens': 0.25641, '4_character_tokens': 0.15385, '3_character_tokens': 0.12821, '5_character_tokens': 0.12821, '10_character_tokens': 0.07692, '9_character_tokens': 0.05128, '6_character_tokens': 0.05128, '8_character_tokens': 0.05128, '7_character_tokens': 0.02564, '14_character_tokens': 0.02564, '11_character_tokens': 0.02564, '2_character_tokens': 0.02564}"
5600,141,0,25,0,18,25,3,4.52,1.96044,0,0.0,0.72,8.33333,3.51188,"{'4_character_tokens': 0.2, '2_character_tokens': 0.2, '5_character_tokens': 0.2, '3_character_tokens': 0.12, '6_character_tokens': 0.12, '7_character_tokens': 0.08, '8_character_tokens': 0.04, '9_character_tokens': 0.04}"
5601,2063,0,415,0,342,174,43,3.72289,2.07768,0,0.0,0.8241,9.65116,5.67318,"{'3_character_tokens': 0.22651, '4_character_tokens': 0.22651, '2_character_tokens': 0.19036, '1_character_tokens': 0.10843, '5_character_tokens': 0.07229, '6_character_tokens': 0.06747, '7_character_tokens': 0.05542, '9_character_tokens': 0.01928, '8_character_tokens': 0.01446, '10_character_tokens': 0.01205, '11_character_tokens': 0.00482, '13_character_tokens': 0.00241}"
5602,18963,0,3513,0,2632,909,268,4.25391,2.01698,0,0.0,0.74922,13.10821,9.49351,"{'3_character_tokens': 0.25249, '4_character_tokens': 0.19527, '2_character_tokens': 0.154, '5_character_tokens': 0.11956, '6_character_tokens': 0.10959, '7_character_tokens': 0.07003, '8_character_tokens': 0.03786, '1_character_tokens': 0.0279, '10_character_tokens': 0.01395, '9_character_tokens': 0.01309, '11_character_tokens': 0.00399, '13_character_tokens': 0.00085, '12_character_tokens': 0.00085, '16_character_tokens': 0.00028, '14_character_tokens': 0.00028}"
5603,475,0,78,0,53,64,1,4.91026,2.94621,0,0.0,0.67949,78.0,0.0,"{'5_character_tokens': 0.17949, '2_character_tokens': 0.14103, '3_character_tokens': 0.12821, '4_character_tokens': 0.12821, '7_character_tokens': 0.10256, '1_character_tokens': 0.10256, '11_character_tokens': 0.07692, '10_character_tokens': 0.03846, '9_character_tokens': 0.03846, '6_character_tokens': 0.03846, '8_character_tokens': 0.02564}"
5604,816,0,141,0,113,97,1,3.90071,2.08842,0,0.0,0.80142,141.0,0.0,"{'4_character_tokens': 0.21986, '2_character_tokens': 0.21277, '3_character_tokens': 0.21277, '5_character_tokens': 0.08511, '1_character_tokens': 0.07092, '6_character_tokens': 0.06383, '7_character_tokens': 0.05674, '8_character_tokens': 0.03546, '9_character_tokens': 0.02837, '10_character_tokens': 0.01418}"
5605,1636,0,320,0,239,176,15,3.99688,2.18645,0,0.0,0.74687,21.33333,12.18703,"{'3_character_tokens': 0.19687, '2_character_tokens': 0.1875, '4_character_tokens': 0.18438, '1_character_tokens': 0.1, '6_character_tokens': 0.09688, '5_character_tokens': 0.07812, '7_character_tokens': 0.075, '8_character_tokens': 0.05312, '9_character_tokens': 0.01562, '10_character_tokens': 0.00937, '12_character_tokens': 0.00313}"
5606,6846,0,1352,0,1079,557,85,3.97559,2.12806,0,0.0,0.79808,15.90588,8.99553,"{'3_character_tokens': 0.22929, '2_character_tokens': 0.21228, '4_character_tokens': 0.20858, '5_character_tokens': 0.09615, '6_character_tokens': 0.07544, '7_character_tokens': 0.05399, '1_character_tokens': 0.05178, '8_character_tokens': 0.03328, '9_character_tokens': 0.01701, '10_character_tokens': 0.00814, '12_character_tokens': 0.0074, '11_character_tokens': 0.00518, '13_character_tokens': 0.00148}"
5607,804,0,152,0,118,111,9,4.125,2.28532,0,0.0,0.77632,16.88889,13.63309,"{'4_character_tokens': 0.26974, '3_character_tokens': 0.21053, '2_character_tokens': 0.125, '6_character_tokens': 0.09868, '1_character_tokens': 0.09211, '5_character_tokens': 0.07895, '7_character_tokens': 0.05263, '9_character_tokens': 0.02632, '8_character_tokens': 0.01316, '12_character_tokens': 0.01316, '10_character_tokens': 0.01316, '13_character_tokens': 0.00658}"
5608,1161,0,198,0,153,125,14,4.5202,2.21144,0,0.0,0.77273,14.14286,8.28211,"{'4_character_tokens': 0.38384, '3_character_tokens': 0.16162, '5_character_tokens': 0.10101, '2_character_tokens': 0.09596, '6_character_tokens': 0.07576, '7_character_tokens': 0.05556, '8_character_tokens': 0.0303, '9_character_tokens': 0.0303, '1_character_tokens': 0.0303, '10_character_tokens': 0.0101, '12_character_tokens': 0.0101, '13_character_tokens': 0.00505, '14_character_tokens': 0.00505, '11_character_tokens': 0.00505}"
5609,923,0,150,0,104,102,14,4.92,2.55285,0,0.0,0.69333,10.71429,5.04485,"{'3_character_tokens': 0.22, '5_character_tokens': 0.17333, '4_character_tokens': 0.14667, '2_character_tokens': 0.14667, '7_character_tokens': 0.09333, '6_character_tokens': 0.05333, '10_character_tokens': 0.04667, '9_character_tokens': 0.04667, '8_character_tokens': 0.03333, '11_character_tokens': 0.02667, '13_character_tokens': 0.00667, '1_character_tokens': 0.00667}"
5610,215,0,37,0,27,35,4,4.56757,2.19267,0,0.0,0.72973,9.25,8.4212,"{'3_character_tokens': 0.32432, '4_character_tokens': 0.21622, '2_character_tokens': 0.10811, '5_character_tokens': 0.08108, '7_character_tokens': 0.08108, '8_character_tokens': 0.08108, '9_character_tokens': 0.08108, '6_character_tokens': 0.02703}"
5611,2078,0,395,0,301,223,18,4.20759,2.35922,0,0.0,0.76203,21.94444,7.93705,"{'3_character_tokens': 0.23038, '2_character_tokens': 0.20759, '4_character_tokens': 0.14684, '5_character_tokens': 0.12658, '6_character_tokens': 0.07342, '7_character_tokens': 0.06582, '1_character_tokens': 0.05063, '8_character_tokens': 0.03291, '9_character_tokens': 0.02278, '10_character_tokens': 0.02278, '11_character_tokens': 0.01266, '12_character_tokens': 0.00506, '13_character_tokens': 0.00253}"
5612,1002,0,208,0,171,127,18,3.76442,1.90785,0,0.0,0.82212,11.55556,5.66955,"{'3_character_tokens': 0.26442, '2_character_tokens': 0.25481, '4_character_tokens': 0.17788, '5_character_tokens': 0.09135, '6_character_tokens': 0.08173, '7_character_tokens': 0.03846, '8_character_tokens': 0.03365, '1_character_tokens': 0.03365, '9_character_tokens': 0.01923, '12_character_tokens': 0.00481}"
5613,507,0,99,0,75,71,8,3.9798,2.114,0,0.0,0.75758,12.375,6.6319,"{'4_character_tokens': 0.22222, '3_character_tokens': 0.22222, '2_character_tokens': 0.21212, '7_character_tokens': 0.08081, '6_character_tokens': 0.08081, '1_character_tokens': 0.06061, '8_character_tokens': 0.06061, '5_character_tokens': 0.0404, '11_character_tokens': 0.0101, '9_character_tokens': 0.0101}"
5614,468,0,91,0,67,66,6,4.06593,2.08594,0,0.0,0.73626,15.16667,9.62116,"{'3_character_tokens': 0.23077, '2_character_tokens': 0.18681, '4_character_tokens': 0.17582, '7_character_tokens': 0.14286, '6_character_tokens': 0.07692, '5_character_tokens': 0.07692, '1_character_tokens': 0.06593, '8_character_tokens': 0.03297, '11_character_tokens': 0.01099}"
5615,454,0,75,0,45,67,4,4.94667,2.31268,0,0.0,0.6,18.75,6.55108,"{'2_character_tokens': 0.16, '6_character_tokens': 0.14667, '5_character_tokens': 0.14667, '4_character_tokens': 0.14667, '3_character_tokens': 0.12, '7_character_tokens': 0.10667, '9_character_tokens': 0.06667, '8_character_tokens': 0.05333, '10_character_tokens': 0.02667, '1_character_tokens': 0.02667}"
5616,1209,0,238,0,189,153,14,3.96218,2.15111,0,0.0,0.79412,17.0,12.13387,"{'3_character_tokens': 0.2395, '4_character_tokens': 0.21429, '2_character_tokens': 0.15126, '5_character_tokens': 0.09664, '1_character_tokens': 0.09244, '6_character_tokens': 0.07983, '7_character_tokens': 0.05882, '8_character_tokens': 0.03361, '10_character_tokens': 0.01261, '9_character_tokens': 0.01261, '13_character_tokens': 0.0084}"
5617,1006,0,213,0,187,122,23,3.64319,1.82602,0,0.0,0.87793,9.26087,5.87922,"{'3_character_tokens': 0.28169, '4_character_tokens': 0.20657, '2_character_tokens': 0.20657, '5_character_tokens': 0.11737, '1_character_tokens': 0.06573, '6_character_tokens': 0.03756, '7_character_tokens': 0.03286, '8_character_tokens': 0.02347, '9_character_tokens': 0.01878, '10_character_tokens': 0.00939}"
5618,764,0,139,0,103,81,9,4.40288,2.17269,0,0.0,0.74101,15.44444,8.07947,"{'3_character_tokens': 0.28058, '4_character_tokens': 0.23741, '2_character_tokens': 0.1295, '6_character_tokens': 0.10072, '5_character_tokens': 0.07914, '7_character_tokens': 0.05036, '8_character_tokens': 0.04317, '9_character_tokens': 0.02878, '11_character_tokens': 0.02158, '10_character_tokens': 0.01439, '1_character_tokens': 0.01439}"
5619,597,0,107,0,76,80,6,4.52336,2.79941,0,0.0,0.71028,17.83333,7.3598,"{'2_character_tokens': 0.23364, '3_character_tokens': 0.18692, '4_character_tokens': 0.16822, '7_character_tokens': 0.07477, '5_character_tokens': 0.07477, '6_character_tokens': 0.05607, '1_character_tokens': 0.04673, '8_character_tokens': 0.04673, '9_character_tokens': 0.03738, '12_character_tokens': 0.02804, '11_character_tokens': 0.02804, '10_character_tokens': 0.01869}"
5620,1222,0,239,0,190,132,12,3.95397,2.04003,0,0.0,0.79498,19.91667,15.0542,"{'3_character_tokens': 0.22176, '4_character_tokens': 0.20084, '2_character_tokens': 0.13808, '5_character_tokens': 0.12971, '1_character_tokens': 0.1046, '7_character_tokens': 0.08368, '6_character_tokens': 0.07531, '8_character_tokens': 0.01674, '9_character_tokens': 0.01674, '11_character_tokens': 0.00837, '10_character_tokens': 0.00418}"
5621,124,0,23,0,15,20,1,4.26087,2.66658,0,0.0,0.65217,23.0,0.0,"{'4_character_tokens': 0.17391, '2_character_tokens': 0.17391, '1_character_tokens': 0.17391, '7_character_tokens': 0.13043, '6_character_tokens': 0.08696, '8_character_tokens': 0.08696, '3_character_tokens': 0.08696, '10_character_tokens': 0.04348, '5_character_tokens': 0.04348}"
5622,349,0,66,0,56,48,5,4.0,1.92953,0,0.0,0.84848,13.2,12.00833,"{'4_character_tokens': 0.34848, '5_character_tokens': 0.15152, '3_character_tokens': 0.13636, '2_character_tokens': 0.10606, '1_character_tokens': 0.10606, '7_character_tokens': 0.04545, '6_character_tokens': 0.04545, '8_character_tokens': 0.0303, '9_character_tokens': 0.01515, '10_character_tokens': 0.01515}"
5623,1206,0,183,0,113,115,7,5.17486,2.85781,0,0.0,0.61749,26.14286,16.83675,"{'4_character_tokens': 0.18579, '3_character_tokens': 0.1694, '2_character_tokens': 0.13661, '7_character_tokens': 0.10929, '8_character_tokens': 0.08743, '5_character_tokens': 0.08743, '9_character_tokens': 0.04918, '6_character_tokens': 0.04918, '1_character_tokens': 0.03825, '10_character_tokens': 0.03279, '11_character_tokens': 0.02732, '13_character_tokens': 0.01639, '12_character_tokens': 0.01093}"
5624,181,0,32,0,24,30,4,4.4375,2.04683,0,0.0,0.75,8.0,3.65148,"{'4_character_tokens': 0.28125, '3_character_tokens': 0.1875, '2_character_tokens': 0.15625, '5_character_tokens': 0.125, '6_character_tokens': 0.125, '8_character_tokens': 0.0625, '11_character_tokens': 0.03125, '7_character_tokens': 0.03125}"
5625,14929,0,2529,0,1722,886,117,4.7414,2.54554,0,0.0,0.6809,21.61538,12.40262,"{'3_character_tokens': 0.18545, '4_character_tokens': 0.17991, '2_character_tokens': 0.16924, '5_character_tokens': 0.11546, '6_character_tokens': 0.08383, '7_character_tokens': 0.07671, '9_character_tokens': 0.04824, '8_character_tokens': 0.04824, '10_character_tokens': 0.03756, '1_character_tokens': 0.03084, '11_character_tokens': 0.01582, '12_character_tokens': 0.00514, '13_character_tokens': 0.00277, '15_character_tokens': 0.0004, '14_character_tokens': 0.0004}"
5626,505,0,85,0,59,55,5,4.78824,2.81194,0,0.0,0.69412,17.0,7.58288,"{'3_character_tokens': 0.27059, '4_character_tokens': 0.18824, '2_character_tokens': 0.14118, '5_character_tokens': 0.07059, '6_character_tokens': 0.07059, '7_character_tokens': 0.05882, '8_character_tokens': 0.05882, '9_character_tokens': 0.04706, '11_character_tokens': 0.03529, '1_character_tokens': 0.02353, '13_character_tokens': 0.02353, '12_character_tokens': 0.01176}"
5627,921,0,194,0,164,123,9,3.63402,1.89766,0,0.0,0.84536,21.55556,7.79601,"{'3_character_tokens': 0.25773, '2_character_tokens': 0.21134, '4_character_tokens': 0.19072, '5_character_tokens': 0.09794, '1_character_tokens': 0.08763, '7_character_tokens': 0.07732, '6_character_tokens': 0.04639, '8_character_tokens': 0.02062, '10_character_tokens': 0.00515, '12_character_tokens': 0.00515}"
5628,140,0,25,0,19,24,1,4.56,2.36432,0,0.0,0.76,25.0,0.0,"{'4_character_tokens': 0.32, '3_character_tokens': 0.24, '7_character_tokens': 0.12, '2_character_tokens': 0.08, '5_character_tokens': 0.08, '9_character_tokens': 0.04, '8_character_tokens': 0.04, '1_character_tokens': 0.04, '11_character_tokens': 0.04}"
5629,723,0,135,0,106,94,7,4.14815,2.30677,0,0.0,0.78519,19.28571,8.36091,"{'3_character_tokens': 0.22222, '2_character_tokens': 0.21481, '4_character_tokens': 0.19259, '5_character_tokens': 0.11852, '6_character_tokens': 0.06667, '7_character_tokens': 0.06667, '1_character_tokens': 0.03704, '8_character_tokens': 0.03704, '9_character_tokens': 0.01481, '11_character_tokens': 0.01481, '12_character_tokens': 0.00741, '14_character_tokens': 0.00741}"
5630,549,0,109,0,88,81,7,3.92661,2.03537,0,0.0,0.80734,15.57143,10.51756,"{'4_character_tokens': 0.25688, '3_character_tokens': 0.21101, '2_character_tokens': 0.15596, '6_character_tokens': 0.11009, '5_character_tokens': 0.10092, '1_character_tokens': 0.08257, '7_character_tokens': 0.02752, '8_character_tokens': 0.02752, '9_character_tokens': 0.00917, '10_character_tokens': 0.00917, '13_character_tokens': 0.00917}"
5631,71,0,14,0,13,14,1,3.85714,1.79131,0,0.0,0.92857,14.0,0.0,"{'5_character_tokens': 0.35714, '3_character_tokens': 0.28571, '2_character_tokens': 0.14286, '1_character_tokens': 0.07143, '8_character_tokens': 0.07143, '4_character_tokens': 0.07143}"
5632,1065,0,204,0,156,140,16,4.07843,2.32013,0,0.0,0.76471,12.75,11.91917,"{'3_character_tokens': 0.21569, '2_character_tokens': 0.21078, '4_character_tokens': 0.15196, '5_character_tokens': 0.10784, '7_character_tokens': 0.08333, '1_character_tokens': 0.07843, '6_character_tokens': 0.05882, '9_character_tokens': 0.04412, '8_character_tokens': 0.02451, '10_character_tokens': 0.01471, '11_character_tokens': 0.0098}"
5633,201,0,40,0,30,37,1,4.1,2.48895,0,0.0,0.75,40.0,0.0,"{'4_character_tokens': 0.275, '6_character_tokens': 0.15, '3_character_tokens': 0.15, '2_character_tokens': 0.15, '1_character_tokens': 0.125, '5_character_tokens': 0.05, '9_character_tokens': 0.025, '12_character_tokens': 0.025, '8_character_tokens': 0.025, '10_character_tokens': 0.025}"
5634,2082,0,394,0,310,222,16,4.09645,2.08248,0,0.0,0.7868,24.625,20.17878,"{'3_character_tokens': 0.24619, '4_character_tokens': 0.20051, '2_character_tokens': 0.16497, '5_character_tokens': 0.11929, '7_character_tokens': 0.08376, '6_character_tokens': 0.05838, '1_character_tokens': 0.05584, '8_character_tokens': 0.02792, '9_character_tokens': 0.02538, '10_character_tokens': 0.01015, '11_character_tokens': 0.00761}"
